account_id,account_iban,account_currency,account_open_date,account_close_date
9bd3adca-fe3e-4135-a9fa-0ba551e4377b,CH9560095683522336546,CHF,2014-11-25,
64e23a0b-6498-468a-9e26-fec7c457d871,CH4261265160403462664,CHF,2011-08-08,
42cd5fd5-8230-45a1-95c8-383130f7d1c1,DE25067975485557525288,EUR,2018-10-06,
cdea391d-183f-4cfe-9372-bb640f01c00a,CH5928258856850240765,CHF,2013-09-04,
a010cef2-f187-47af-80f7-1240fa6675ea,CH5937429743772386265,CHF,2021-06-22,
6e7edd9d-de97-43ea-bd16-07cc1c918f1d,CH6347226459545316521,CHF,2022-01-14,
821d735d-b937-42dd-a990-2d9e1cc389c7,CH0994781501258422668,CHF,2013-04-23,
04a61025-d317-4376-bc12-5f6d605c6446,CH3258757687213124212,CHF,2017-09-23,
4b45d406-c091-487e-ba81-b2d123e2638f,CH5208464615853000402,CHF,2020-02-11,
7cafb78e-020f-4137-8423-3632c3e15f20,CH2956570751835177010,CHF,2016-09-13,
a296ffa9-1b22-47af-9a41-b6dc9c2d4bc8,CH8181903957990745794,CHF,2013-03-11,
ced85ab4-8e95-4e85-a674-2f98967c7192,CH8029475251945556636,CHF,2016-04-24,
54f2a750-808a-4268-917d-4cc5e10e5eac,CH3054089387854335797,CHF,2012-11-28,
76ec83f2-c8dc-4844-9769-d2073e6c1d5e,CH2400850567717228121,CHF,2022-01-18,
e5cc4ddb-6f2d-4bab-90b7-985e8b8916ac,CH6090122877273419866,CHF,2019-03-09,
c26e1bb9-6380-4e7c-86ce-98c40d621098,CH5962998458517026005,CHF,2015-01-22,
0c67c332-0308-4537-9394-c31b08428cd6,CH1786104792103663649,CHF,2011-06-10,
2d861a43-f2bc-4399-85a0-f13ee02eaba5,FR8573291895592067855808118,EUR,2022-04-30,
eb6b06d9-a57b-49ff-8929-da9d7b2fda54,CH8312265712752379195,CHF,2013-10-14,
817c8403-a96e-4437-b7b7-3e6b3df83996,CH7508799610644373074,CHF,2021-03-30,
90fad4c3-c7e8-4a30-9778-c9af716ae67e,CH5601754946861414861,CHF,2017-06-15,
057237c7-d2f3-4d68-a8f3-6c6462235e5f,CH2536678122535178788,CHF,2015-06-11,
eb76804f-fa48-4701-a7f1-c72b5f278752,CH6813626951300939397,CHF,2021-02-19,
c7b752df-9d83-4751-816c-4745a1aaa062,CH4672087419072635252,CHF,2021-03-28,
93b7558e-229b-4f27-abd2-775734a0a4cd,CH0293645974395837434,CHF,2021-04-16,
0588e0e4-52e2-4460-9f88-f82e7c915873,CH8869991853365974552,CHF,2011-11-17,
98c2cee7-dd8e-4880-8c32-f1fb1aec3ce4,CH1423174184458582460,CHF,2016-12-24,
e2106fb0-de48-42a3-80e4-ee1059cadfed,CH6683882985515817679,CHF,2022-10-22,
8ca40b97-f6d0-4cfc-99cd-5be1021c6d2e,CH2406450841724346404,CHF,2020-08-02,
c0edf7aa-098c-400c-9321-b3ce2ab4f39d,CH1565595491670325381,CHF,2017-09-26,
bf97f682-c26f-4366-827e-902d681f00ea,CH1441351665444397841,CHF,2020-03-23,
149581c0-27cf-4561-af3d-d09a4f2ee6f8,CH5570419685477829267,CHF,2013-05-26,
ecbbb6d3-fd88-4d53-a48b-6b8ce8c9a04a,CH1778677086185646285,CHF,2019-08-02,
319d2f17-ff2a-453c-b3e3-e9ee3221a818,CH1299547707404774671,CHF,2014-07-20,
744fbdea-9e1f-44f0-ace2-4c32bfc4ce3f,CH8857019000499183642,CHF,2015-08-13,
35c22c5b-2ccf-4b1d-9c63-0147df683c6b,CH8828833760117917816,CHF,2021-05-01,
3754cd3f-e741-4e80-83ee-b9d428b20f2f,CH2331836970916611889,CHF,2018-12-06,
3d073ff6-48db-449f-9c83-8bf82b767ab9,CH0550908014224570967,CHF,2021-04-30,
ae05d529-b204-4743-8ac5-2b6bda6da75a,CH8514304334324602705,CHF,2020-07-10,
d94db229-6941-42e7-a12b-c15657f40f20,CH6433642297532935505,CHF,2015-06-05,
e02b9c4b-b946-4b4a-b869-f429783ccef5,CH2890708331291719620,CHF,2011-10-10,
e58afa74-f2fe-426a-bcb7-e046ba178b43,CH3372852758671816984,CHF,2020-09-28,
19c59f1b-624c-4ebf-95f6-c4fd26967a57,CH1093791306273779075,CHF,2017-05-28,
5b02f4c8-bcc0-48c9-817b-1f7e8138bf43,CH1351516685882505663,CHF,2015-06-06,
c4f27f3f-6100-45ea-bc5c-edabdefb3133,CH9505830812265768775,CHF,2015-04-13,
1d690f8b-4fa3-4cb9-b670-b4c5183fe1bb,CH8565941393930685701,CHF,2017-01-01,
bd06c24a-6746-429b-b68e-c44a2dbc391c,CH6160461581641866096,CHF,2021-04-25,
4011314d-d109-4b15-b790-42327b7a7778,CH7371596255249155422,CHF,2015-07-13,
7e503d08-1960-4cf6-bf8d-9d9dc98af247,CH8133778175431858353,CHF,2012-04-02,
18cf1805-991b-4f02-a45b-4c32dacf4b66,CH9009549428418334402,CHF,2022-10-19,
3494be4f-c1c4-4f2c-9658-9798ea7e0038,CH9559547918408194619,CHF,2017-01-08,
2b12fa2d-f728-4517-8ada-f789e3dbeaf6,CH2972294078442606830,CHF,2017-10-03,
b863506f-a34f-4c37-b97a-cf58c0290c71,CH3182649698767881943,CHF,2012-10-17,
b8784dcd-21cc-49b7-99e9-e9f62b8d5778,CH7839350444678105376,CHF,2012-12-17,
87738e27-782d-4b94-a034-ae5a707bc330,CH6716521309812876583,CHF,2015-07-16,
7dd3b06e-8425-4803-9d75-6f7d0cacffb5,CH2514974312969113141,CHF,2021-07-10,
989b596b-3908-4393-8d00-72dc52c327ee,CH4218649047425710159,CHF,2020-01-24,
73620bc9-e750-4e03-b62c-69d130464b68,CH5330713869750833719,CHF,2017-11-23,
86586d51-a9bd-4a2c-ba62-a543c54ad9e1,CH2374437338440227550,CHF,2014-11-15,
accded57-59ec-46d5-9233-dc548456926a,CH1597900839276416622,CHF,2014-12-25,
73bbb516-64b6-4803-b450-ca9ddc0bcdb7,CH2953804008900740688,CHF,2022-11-10,
994c87f8-47d2-477a-9c60-c1eb226ab54f,CH1339640184576779051,CHF,2022-06-04,
6bab29d7-50b7-4b33-8a1b-65df23e11089,CH2641475813620983429,CHF,2020-04-19,
33be8d79-fab6-4874-8e2c-807179cddce2,CH5815817397235636539,CHF,2010-08-16,
57eb14d1-ed2f-4c67-9aa2-70bd017a53c1,CH6396495220682608224,CHF,2012-05-23,
c366ce1c-9d2b-46e0-b1a1-ba8b8081e2f6,VIQBJPHNDNX,JPY,2019-12-30,
fde72e8a-086f-4cef-a53c-65dbfeb770f1,CH7914820622189296550,CHF,2019-05-22,
d5b17e3b-89ff-4ee5-a24e-9e9d9b063c6d,DE21246933823812321772,EUR,2013-07-15,
e33054ce-a0e0-46c2-af5c-9d468098bc7b,DE16704531452837391200,EUR,2017-12-26,
3981db51-99bd-401f-8ca2-b92fb536630b,CH4400743281012378755,CHF,2012-10-24,
dc862f1d-40b0-4913-9176-9f7dab52c87e,CH2242294148697690124,CHF,2019-09-20,
45055ef3-02ea-4577-8d5c-d9f2b6247011,CH6877237127497753527,CHF,2010-05-01,
d872aa45-476b-42a7-9afd-ca9eed320c3e,CH1529424511213879158,CHF,2012-01-12,
46419a99-e80e-4a6a-bbeb-8df6aababbf0,CH3032315535308242465,CHF,2020-08-17,
afa16376-6e19-4e85-a213-3709e5fc8e9d,CH3391386234548798195,CHF,2014-02-18,
06a5bb0d-1eb3-4d56-9f8a-683ed9b64eb3,CH5944313832219575539,CHF,2013-05-27,
2ded1ea2-bdcf-43ec-9ec8-899cb71978f5,CH4911491699717056435,CHF,2021-12-01,
f2742711-43db-4a57-9090-dd5d48648138,CH3569897447859751946,CHF,2015-09-22,
d042d0ed-dbdf-47bc-b036-bec1101b5b50,CH0605238488272059539,CHF,2017-12-27,
6bd0b15b-169d-4dd6-8fed-c412a997b5d1,CH7457527694080646828,CHF,2020-05-09,
e51d3e30-c3b6-4487-a930-15b15725c6bc,CH2300672967217234029,CHF,2014-09-09,
773ae271-7c1e-4d84-87b4-3d07edf4fa61,CH9453744372356973362,CHF,2017-03-20,
eade8fc1-78f0-4d84-a5b0-3caaa1b98220,FR2706130454214488567861831,EUR,2020-04-22,
8708d80b-7583-418c-abe5-12a34aa57b8b,CH4373767425608088102,CHF,2011-08-17,
e85dfafd-f579-4255-b988-660e3bbd9acc,CH8450497626927980889,CHF,2012-10-30,
d0c14e79-e300-4816-b7b9-e202697c4893,CH1755120785144701205,CHF,2017-10-10,
30aae988-f430-4b7d-808d-fbcc11587b80,CH3149112797823301090,CHF,2010-07-31,
4b6bb4f8-d8bb-4547-b295-88ecce585444,CH1539192419219527002,CHF,2013-11-06,
b7a6d263-f1a9-46c4-a5de-dba1eb1cc8bc,CH4247275965142467885,CHF,2020-06-08,
e7e74969-1c37-4163-a71e-3aaf1db6bb40,CH1373726376557565058,CHF,2018-06-04,
b66eaff3-9327-4663-86c0-d83401abb93f,CH0268310669565122531,CHF,2012-07-10,
bfe7fb54-61bf-493e-bffd-0b9933700a7a,LOLMJPZY,JPY,2015-08-02,
6c00d014-96d0-4b46-9e12-1109486f1eb1,CH1028351554594563801,CHF,2016-01-09,
b95e7211-22ed-4957-be33-aff0cea39385,CH8196196005405720380,CHF,2021-02-14,
a34ad835-9049-450a-ba09-0b0dcc31dbd6,CH6638448865225767275,CHF,2018-11-13,
264b72c9-0032-4195-a61a-ef2faaa8403b,CH2234668832578587624,CHF,2014-02-02,
832ac8e6-6e33-4ec1-8de8-33f473973841,CH4565926136545923584,CHF,2021-06-05,
91c88929-f8bf-426a-8295-e489e227b28c,CH5740799425981968997,CHF,2022-05-05,
a9a8be06-c9b7-406b-85b4-ba6e58456fa7,CH9154147934449923208,CHF,2014-04-27,
c3de828a-6856-44d4-ab50-cb615999ec93,DE32631167728283277418,EUR,2014-05-17,
36a4265e-7e6c-4175-92b6-b478b14d0659,CH5687567060318104674,CHF,2016-08-25,
b72f2c71-3cdb-4657-82a9-0496b3a342b8,CH6166940550112907071,CHF,2018-03-15,
41d648b7-4ae8-407b-bf0c-9e66da268411,CH0291983348251544126,CHF,2010-11-09,
8f9e6cff-7868-49b9-8701-ed3b174a0b05,CH2234705314808333530,CHF,2016-09-08,
a282bd8d-c6b6-4cc2-bfa7-503a3977fcf1,CH0395725473407954214,CHF,2020-11-25,
28b517b7-4524-49ec-8c25-4a86517fd177,CH7086174711340764481,CHF,2021-02-27,
bc0b74d9-63d3-46c8-82f6-9d1d1a49ff3d,CH3921349878995517407,CHF,2010-01-04,
1abe0617-06f9-4915-bbb8-6b9029593f40,CH4659586680191483079,CHF,2021-07-06,
2e391140-3014-4744-b1a4-833ce54f26ca,CH2834720319437698218,CHF,2012-06-04,
cd7927d6-5af7-4002-b7ed-311e4653997e,CH3035432818345021189,CHF,2021-06-20,
fcec0c0f-ee07-447d-bd05-29b7a4fd8e84,CH5998535202203335056,CHF,2010-07-11,
c0e9739d-d484-4ffc-b01e-e0192c76cdeb,CH3420470931214650669,CHF,2016-07-08,
bf2d54f4-de36-4304-ab32-c47e3a4c799f,CH4342968009820564525,CHF,2013-05-20,
e29eb951-b186-406c-96d2-8ec974076386,CH7367581357004282495,CHF,2018-12-23,
7f109013-858a-4541-b3d8-b6071fd17c2f,CH8829708461849488205,CHF,2022-12-06,
1909eef9-f861-4aa1-bbf6-0a4f4f5339f2,CH2238858925569452611,CHF,2018-04-22,
5c1a10c8-f088-4c81-992e-0d806ef22f6c,CH7000238685115201847,CHF,2022-10-13,
7a13e105-fb63-47b0-bd1e-cd2dbc85baf8,CH7992771282462251955,CHF,2016-07-31,
40bfee73-c94a-409a-b3e2-b4b37b20927f,CH8346290337635042639,CHF,2021-10-01,
86c287a8-5efa-4b63-8880-3071f2399a25,CH4662978434729263182,CHF,2010-09-19,
5f610db3-96cd-4e99-a605-3cff60b5c992,CH9000897253250361164,CHF,2016-06-27,
d08deca1-4b4a-4233-8c3a-7801b666edc9,CH5503778988703402071,CHF,2016-10-03,
746607ee-d619-44c7-bf2b-3b2ba3c89bbc,CH4027546562290288049,CHF,2015-04-19,
bb365afb-16f0-443a-9af2-4666abb4f4dd,CH9610983005141828528,CHF,2022-02-14,
1463d82e-ce92-4177-b1e0-dcb3f930d7b9,CH5998376102034816472,CHF,2013-06-13,
413917d4-09cd-4fcf-a5f7-3594f57153c0,FR4526067825175778525795675,EUR,2015-08-17,
acca58a6-4e3a-4bc4-b4b1-bd2e7b0e6c73,CH2049257083422475320,CHF,2011-06-18,
5e711371-4292-4308-a4b0-b7b4a1b36b17,CH0978429873857974767,CHF,2015-10-21,
1931569f-f7b7-4cb6-a29c-5453a4535f22,CH0326287810365514741,CHF,2014-03-04,
a96f8186-1f68-41d5-ab19-d13aa92b44d4,CH4845015770410961187,CHF,2017-04-19,
4efdf56c-7e1d-46d4-8654-9f9a8e5f163c,CH7361492554107289085,CHF,2015-12-27,
067064a3-cc24-4a8d-b754-7deb597380ed,CH7815366998865480829,CHF,2019-06-20,
13487e51-5a79-44c3-931f-e0217cd47bd5,CH3583155103320041963,CHF,2017-02-02,
77df1fb7-808b-4d54-9888-0da2ff831d1f,CH9298722825338534249,CHF,2022-02-06,
169c83bc-3f8c-4d97-98a2-81c7229b4819,CH0802301328748193412,CHF,2015-04-25,
3c808f9c-556e-4f79-a00c-607ab1fc65e2,CH8145165191728766507,CHF,2020-03-25,
5c53567b-7d4c-47cf-9e27-8d8c534a4c73,CH9767995599395506515,CHF,2010-03-14,
c4292761-8a81-4093-93ec-90a08e4dfee9,CH9289222382015193303,CHF,2017-11-27,
8923996f-1978-4a1b-aa9e-e32f865a72cd,DCBQPANB,PAB,2012-09-14,
7b60ddd6-a900-4457-976b-8b6049582abb,CH9464583757126412601,CHF,2013-09-07,
78da6119-fb37-4b6e-b120-93d26da09007,CH3154399354583916829,CHF,2019-05-06,
a2bed128-9df1-4e82-a2f2-e32509c478b5,CH3329067381304938029,CHF,2014-11-22,
7a518134-36e7-4f0f-ae95-3aec651dc5ff,CH1259671963003845338,CHF,2012-10-28,
80d31429-a5a8-4fb6-9657-9a36df188501,CH3481594184474865354,CHF,2015-06-30,
11c5d2c7-4690-48e5-9b92-eef524bd1c9f,CH7762890280039495560,CHF,2013-05-15,
9c97ae00-07c0-4612-913a-0bcf4e24cfa0,CH0771465821099185214,CHF,2011-02-15,
d431d7c9-6cd0-4e5f-a36a-ccf60dd98bb7,CH8917763206968193450,CHF,2016-04-24,
2ac28959-aff6-44e4-91d8-85a5e2549d74,CH6050468526307922498,CHF,2014-12-25,
994736a3-6d2e-4fd9-90d5-8c6894988c12,FR9746088402343648105476902,EUR,2018-06-20,
7d7b6f0b-e4b8-4079-bd4b-c5c10af3f1c2,CH1492658095646078678,CHF,2017-02-04,
72acd341-1ef7-4c56-aae9-4d1db730e894,CH7858761450031105504,CHF,2016-11-07,
5f038602-e81a-4af9-a800-220a95abd345,CH0982139588191677356,CHF,2011-10-24,
f7996bf5-559d-4747-a44e-327bb1a4f301,CH4435259898896858606,CHF,2013-05-14,
5b87e660-c607-410d-9bb8-1b346dabbd62,CH2465348082219573754,CHF,2013-09-18,
baf794c4-9831-4a4c-96ba-4ba5f3ebde8c,CH1957506660393837610,CHF,2018-06-20,
51c45c58-86ad-49ea-a701-ecb213e12918,CH7908791430859535416,CHF,2014-08-01,
724c780b-9d48-4eee-a2e3-a0ccd2ec2ea7,CH2106505383545749688,CHF,2012-12-24,
11813f3a-20d3-438f-8bbb-04c9a0a11f6f,CH7134099624362482984,CHF,2019-12-28,
7a40b1d9-b4ad-4962-91b9-1e0ea8c80ebc,CH2000285191182672448,CHF,2019-09-21,
7d6a297a-6a32-4ae5-9476-5a81058aa191,FR2381971800790845360843278,EUR,2015-05-15,
1a2cc8ec-6d9c-485c-bcf8-cf7dc0ab3b03,CH8919272304322386929,CHF,2019-06-08,
0ea0a751-0283-4950-b53d-0f73f9397216,CH7009497163705954379,CHF,2011-05-15,
1b244380-cae3-46a5-8128-5907f2145533,CH3156889536958166759,CHF,2010-11-22,
f7bac5c7-2003-4d19-86ff-2751f33898be,CH2416476281943620748,CHF,2022-09-23,
816fdc92-18e5-4a27-b67e-fa38176fc173,CH4383299237431336593,CHF,2012-06-06,
335c29bb-9735-4684-a3fa-67b4f8b90c95,CH0573037443945299778,CHF,2012-09-22,
e2c0fc72-d3be-41a9-aab3-1133b52f9c73,CH0448255140365432965,CHF,2020-01-22,
99f031c0-ba13-4905-8302-ee72816cee96,CH2066088070676701920,CHF,2018-04-29,
b5f5d952-fef8-4f27-8580-662dc50fcb4e,CH7059544494672229570,CHF,2012-07-17,
c566e605-2890-4a15-b9e4-16f65152d920,CH9095010037723101805,CHF,2018-02-16,
4d1172d9-cd55-49be-919d-b0e973e53d3f,CH8285147205207870263,CHF,2022-01-21,
2d2a6ce4-63f5-43d9-83b3-018853960422,CH8998445092522870650,CHF,2015-04-07,
9575d1cd-7f05-4572-912c-fba9364e93a6,CH7402285060920453960,CHF,2022-07-02,
db763fe1-3ddc-4d1f-b47b-b64072ce512d,CH0596915373295269147,CHF,2018-11-30,
9b4eb0a7-53a5-4827-a0f5-7896d489213f,CH8758128174525045641,CHF,2014-07-13,
fd7a783b-cd46-4024-bad1-cc60b66ab364,CH3544842177434001737,CHF,2011-09-17,
e7c8d416-7a42-42f7-8f5b-4eca32ab954f,FR7731759299844884712602788,EUR,2021-11-23,
8324f2b4-05d6-48e6-9c14-bcebdad06aaa,CH4361518524699866710,CHF,2016-06-29,
1e82203f-c82f-4f00-9668-d479cab42a22,CH3583259623005497359,CHF,2022-11-13,
f3f99515-f7bf-4be4-afe3-c4dd077311d9,CH4381787711848664954,CHF,2010-02-28,
56bf55ad-3122-408a-8424-2fd3fc756aca,CH4736145627900869821,CHF,2016-05-05,
6d5ea19b-413d-45a6-8748-d35f5b8a1f78,CH0923784772344919062,CHF,2013-07-01,
52826595-5078-444d-bb95-54488aab0dd7,CH8274487982758930803,CHF,2011-11-18,
bdcc8197-a10c-4cfd-9073-1a80c4b77940,CH7987465769847192900,CHF,2022-08-16,
70b0c294-c973-482c-ae8b-43ca6f5afa1d,CH7368586186521638290,CHF,2011-06-17,
827204a8-3188-4fa0-a044-3e61e39c1c69,CH4596767206541469445,CHF,2018-09-11,
e41d96df-ba68-4c86-ba87-b8b7c972cc98,CH0880217338534622848,CHF,2020-09-09,
308198ed-2fd7-40b5-a7de-6cf8b07a15fc,CH2708224419338599610,CHF,2022-04-25,
b12fc260-7a6a-48ec-b65c-015f16df9c4a,CH1438875155435406237,CHF,2020-07-19,
7df88c3c-dd5b-4954-ba60-afabfb55c2c2,CH8903123578776230353,CHF,2019-04-28,
9980152c-66a9-4009-b2d9-f8c1c82c12b1,DHZDPAVVXOQ,PAB,2017-07-31,
2fc49e8b-f830-4c5e-93fd-b0b680c17a52,CH4871562817507218701,CHF,2018-01-03,
627bc2b8-f9fc-45af-b23a-1c561b6f54a1,CH6689743341155655379,CHF,2017-04-09,
04242f91-f5f7-4220-8e0e-5694c93130a1,CH4257408202076569310,CHF,2015-11-11,
183d9d5e-bc15-48d2-bdbb-c92cb14954c6,CH9407732803496111079,CHF,2011-07-28,
63432835-28be-4376-848b-ea2aa2f951f8,CH1791578273728346294,CHF,2014-04-15,
8ccb51bd-e6b5-41d0-968b-b3e75ee557f9,CH1873846711107054358,CHF,2014-12-11,
41044c19-fd19-48d1-9637-6ce3f05480f8,CH2569014114684087345,CHF,2011-03-13,
227454d1-c29a-49c3-b9e8-ce2931c1f593,CH7547195162313776731,CHF,2018-06-09,
6237cb3f-0e3a-4b08-944a-23ce1398836e,CH9126748296361582090,CHF,2016-11-08,
469c06b0-c446-46df-b401-da99df8461f9,CH3117578909917492783,CHF,2016-09-28,
0bfb80d7-95ee-4884-8286-82556e427e8a,CH3448100398215320314,CHF,2019-10-30,
990e9d9b-8933-4cc4-a40b-4407c79d0eba,CH7104235898276873672,CHF,2013-10-30,
74d1d8a4-d13d-4616-b17d-004968ffec8f,DE59939667547366550930,EUR,2014-04-04,
335dac52-2ed9-4abe-b9bf-854f590bf1f7,CH3979892146127033414,CHF,2017-07-14,
09db9e63-f5a0-419e-97c5-8b93a5d4f6e2,CH9241893325046597768,CHF,2018-01-08,
dc0ed5dc-e5c6-4fdb-8fe0-dbeed9a19f2f,CH4291865003511403860,CHF,2020-06-24,
b1df6610-32c8-458d-a77b-b34b85f66f6b,GB49JGUU83778543787938,EUR,2020-09-26,
d1a7b0c2-f6f4-4b2e-835d-b673e132c8bf,CH8414378618676098452,CHF,2018-12-11,
7f9e2ec1-f33d-47f6-bfb1-048f4a273ef4,CH6575992487027741009,CHF,2017-05-17,
04cd0788-aa5d-43f9-8b69-f08191cdfac5,CH4129207832916688343,CHF,2018-01-23,
9896fe3d-e332-448f-ba3a-be4f6d113146,CH0332542350085357208,CHF,2019-07-30,
6882b961-311c-4a5f-aa37-5f25f1547a1e,CH1154834902817494420,CHF,2021-02-23,
73b6544f-c052-424d-9c7f-e84723b38fc7,CH2514082365663401560,CHF,2015-05-29,
1c89dbf7-ca96-4b1a-b8a7-6eb568b55196,CH9079390472394947126,CHF,2012-05-16,
09cf5fad-e140-46ad-a1dd-ccefda3f8b25,CH5294429371609061278,CHF,2012-11-19,
f6b433af-0873-4190-b803-8b93698da51a,CH5644669425432572961,CHF,2016-12-09,
f3f9dc06-c222-41ad-a209-754d021d543b,CH3250668285424876715,CHF,2010-01-28,
8709c0f6-8c47-4e60-b29a-97d1b66d0ebd,CH2041511631378007581,CHF,2018-10-23,
67842742-e0a5-4e98-910d-78a9f7db7054,CH2721535966057647542,CHF,2016-05-24,
7ea74026-ae91-4a81-b4b0-a8bbc57b6f7a,CH6249782113069600579,CHF,2022-10-21,
6b7e6df3-257a-4fb3-9bf7-2485b17016f4,CH8826812841723039256,CHF,2018-03-17,
386fdb2a-f487-4f89-8090-9342f552726b,CH4065984204640185972,CHF,2015-11-28,
8df380a3-31ea-4afa-8f5f-adbaa290d0de,CH5821151814366166175,CHF,2017-05-15,
fce8b1c2-77a2-4dec-ab13-479bc4d3e6dd,CH7015393765136270645,CHF,2019-02-25,
479ace64-a807-4b92-bfdd-367e13cb65d3,CH3651711190996853213,CHF,2014-04-05,
119f6150-590b-45a8-9413-81f699eea3f4,CH8968941380102009601,CHF,2010-10-03,
fc04278b-88a7-4da2-9f9c-29bde6e75713,CH3194742388216344323,CHF,2017-06-29,
eb0ea55b-9b7a-4069-81a8-f0533688421e,CH8856666440374647353,CHF,2020-01-31,
2df1d59a-bd39-4873-936d-74c849532e77,CH2488326155194668333,CHF,2013-09-09,
3c8c66cc-7241-4a6d-ad48-7b2ef1c52fc9,CH7390805475292728825,CHF,2018-06-17,
df169e0b-5579-4e20-bc29-09e2b9c330d8,CH5360092200837082305,CHF,2015-12-13,
1ff13d84-eff1-4e54-ba94-e53f714b34ff,CH0488543573093637919,CHF,2019-04-15,
cd0a3fab-a3a3-4cb8-8b4c-5377930b765e,CH0796502481731094188,CHF,2010-06-02,
b2e5e0aa-b122-4c27-8dbe-2a9d03f1c962,CH8473096100603491484,CHF,2014-05-24,
d07f17bd-2468-438e-b52c-a01c2b3fd1a3,KJYJPAIIMDQ,PAB,2015-08-30,
1ee850fd-561a-43d3-bd08-4d6b0499f9fe,CH4383566161093940718,CHF,2015-01-01,
5b1d0914-18e6-430b-bffd-9b65e6931035,CH5152784835452554886,CHF,2010-09-04,
ac0881fd-063b-4821-9494-650e698f41a1,CH0908364418971104166,CHF,2013-10-02,
2f88df92-4d51-4753-9672-2d2553a8eb19,CH7631671830301594087,CHF,2019-09-18,
c001cdc7-c963-44c6-8422-3d5bbf9cd139,CH8107288522771315286,CHF,2014-08-19,
77f5b2c6-1d8e-43ea-8049-a67918afc164,CH2976451235720380510,CHF,2015-11-21,
c4243c44-43b6-4eef-8270-7b852e61a7ba,CH4812239988549449972,CHF,2017-03-29,
b11d7e92-a152-4f18-8adf-f71992ae44cf,CH1561645652115919907,CHF,2019-04-14,
266eee14-5246-4483-a017-9968f9d600af,CH1739068204573620934,CHF,2016-07-26,
e6f30eda-6109-4f63-a84c-f991960c42f0,CH7476824016630974363,CHF,2016-03-31,
8f964540-6bed-4241-b1d0-b3388e965acc,CH3511885918239574395,CHF,2014-07-29,
d4a0650a-f8cc-4ee9-92c9-727f00f7de9f,CH2035779884565349691,CHF,2010-02-06,
8ecb0095-e747-4fd2-87a7-0a57b26d0f9e,CH0611363219790426673,CHF,2019-05-10,
ffcada2a-67fa-454a-8a45-ad7cacee1c73,CH4694762425133275942,CHF,2014-06-16,
85c02801-3cc4-4504-afd6-742e5e55d6d5,CH4295766889151273475,CHF,2016-05-28,
0ab6a327-9048-42c1-8173-be8b08bf9d9c,CH3056222262265426422,CHF,2013-10-03,
396a4194-1056-4243-8754-a5e879a91c17,CH2559822662049500741,CHF,2011-11-08,
492b2047-95ee-42ee-983a-bfb132b6bb53,CH5361967305110353814,CHF,2010-09-10,
04071829-ecd0-459d-ab84-1be654ac814e,CH9528888253175956511,CHF,2017-11-04,
baba4f18-7afb-488d-a393-e9143d1d8680,CH8089299822339569093,CHF,2014-06-05,
614cc0fe-011d-41da-8c4a-3cef812cf6f0,CH8465584209119910978,CHF,2015-07-10,
51ba240e-8b32-4c2f-a6d2-b9b163ae4fa5,CH1497465029991769829,CHF,2016-02-10,
8ef34383-7901-4895-9f7d-9e3420b9ee63,CH6096807678598028899,CHF,2012-01-31,
59ab709a-1f0d-4f83-9842-d50dc370afa7,CH7433428332661461978,CHF,2018-12-31,
c48a2e6f-fdd3-4ef7-a30a-24f2dd14c8b1,CH7254637352902611533,CHF,2011-01-28,
96970d30-8b5e-41dc-a62d-f6bbb0322b4a,CH5717474217163999532,CHF,2018-06-19,
a79b3a7f-f627-4063-b941-a9d11bf17e88,CH2875725955408770051,CHF,2019-09-13,
b0e83d85-62e7-4c58-aaa6-48354fa115e9,CH3109930549420558044,CHF,2011-03-07,
61fa419e-bab0-428c-bae1-d08bb5212ca3,CH8486589410191403880,CHF,2020-03-19,
fb24a90e-7193-4bf7-8d6b-876976d47fd9,FR6974992917114156681464901,EUR,2012-09-23,
6f6b3978-5c5c-400e-9db4-3d39eade06a3,CH6708280055674980022,CHF,2012-12-27,
92d6d698-35a8-43b8-ad41-2b5de175583a,CH5144962770362504232,CHF,2013-01-05,
ce6667d1-7e37-4c2c-b3fa-b4aaa6fd482e,CH6589396997619447504,CHF,2010-04-12,
8ddc805b-91e4-4dee-b130-8769961580fd,CH3798197626350353367,CHF,2017-05-23,
1c1aef0f-ad18-4634-9489-2621173a7c8d,CH1431483630911704446,CHF,2012-06-11,
21b92d32-16ba-4283-ad43-e61817a38545,CH9589069508925299988,CHF,2016-03-10,
712214d0-017a-4907-b0fc-7bac558ccb47,CH2046725678236118008,CHF,2014-11-24,
1d30f885-8243-49a4-8602-0d4f88b6882b,CH5591382237043270466,CHF,2015-12-21,
07718cad-ec3b-424e-963f-7b08b88a3b40,CH5300192960024973560,CHF,2018-06-24,
fbc1885a-8536-4b2c-b6c6-887ab2bd80ef,CH5654583676153662334,CHF,2022-07-04,
49d09bab-c799-4a44-aa89-7b4b2ecaeb22,CH7027698378508057470,CHF,2020-02-02,
a39218b5-93b0-403e-b0a6-8c6e604bc14e,FR8167766163564147149978699,EUR,2014-11-16,
6c55871f-5207-43f1-b0ff-93f9dfa5c80b,CH8781546927135649416,CHF,2019-11-24,
7dfa7c97-185c-4f7d-a8e1-db31633996d6,CH0461536459749706740,CHF,2020-12-27,
d938f7c8-90a2-4dbd-a007-d3ad6470de64,CH7468488872776842077,CHF,2013-07-03,
7209392e-909a-4b0a-8bf7-926d1f7121d5,PEVSPAH7RK1,PAB,2020-12-22,
