partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
86615234-1dfc-4e86-b6c1-41033734f84f,Individual,I,,Nives Forster,032 243 91 42,1998-07-04,"Ottstrasse 27
6311 Bulle",2014-03-31,
2bc3d8fe-d5b4-4fc0-aa14-55485b417400,Individual,I,M,Saverio Lutz,+41 21 550 75 72,1984-05-26,"Mayerstrasse 3
6557 Worb",2019-08-22,
eb81b31a-7573-4ac6-ac08-9bf5e9b2471d,Individual,S,,,,,,2021-12-03,
1e228480-6efb-434d-b8c5-cc17f9eb2d98,Real estate activities,B,F,Forster GmbH,+41 27 758 34 41,1959-06-12,"Eichenbergerstrasse 8
2313 Lyss",2011-09-13,
072267f3-377d-428b-9e8e-82d4a363d528,Individual,I,M,Erion Suter,+41 52 705 61 02,1951-03-09,"Zbindenstrasse 50
7707 Brugg",2016-11-28,
d059468f-0916-467d-ace4-405f3d3826db,Individual,I,F,Simone Imhof,055 874 43 67,1969-12-06,"Bosshardstrasse 30
7235 Kreuzlingen",2016-08-16,
cf825efb-eb8d-4b1b-9485-5b885bd28148,Individual,I,F,Tamara Steinmann,041 854 01 90,1982-12-20,"Grossstrasse 358
4957 Oftringen",2017-08-11,
605bbe97-da34-4c83-aaae-730fc47fb5c6,Individual,I,M,Nathan Pfister,041 999 97 22,1964-03-19,"Herzogstrasse 9
6789 Genf",2013-11-17,
5f4bf070-230c-441e-a1f7-88af86838261,Individual,I,F,Flora Kessler,061 937 26 13,1973-04-18,"Gerberstrasse 9
7016 Meilen",2012-07-27,
900c437d-5c66-4d96-823d-7d6fdd42cbe0,Individual,I,F,Kristina Bianchi,061 223 14 61,1992-02-10,"Furrerstrasse 72
3148 Binningen",2015-07-25,
fe272be7-9947-42d1-9d63-4c666afc6569,Individual,I,M,David Couturier,+33 5 40 24 22 38,1953-09-27,"7, rue Allain
25363 Saint Aurélie",2020-05-24,
b7c2b3ef-14b4-48e5-9015-e8028c31bec0,Individual,S,,,,,,2023-11-23,
4e836111-5e14-4bca-a69d-df907800572b,Individual,I,F,Ana Favre,027 463 61 91,1974-12-28,"Haslerstrasse 71
5365 Wil",2014-09-28,
c46728a0-8584-46f4-b62f-b2d0aa7484e2,Individual,I,M,Yannic Knecht,+41 71 521 33 74,1982-10-19,"Suterstrasse 46
8101 Gossau",2013-06-26,
b7c57cac-5c50-4bd5-9188-92485e305155,Individual,I,F,Agnès Marti,081 966 32 90,1957-07-31,"Roosstrasse 17
7815 Lyss",2014-10-19,
c5c80453-f718-48ba-a3f9-c2b6b0ffac97,Individual,I,F,Natalie Albrecht,+41 24 878 21 00,1951-05-11,"Hunzikerstrasse 24
8782 Romanshorn",2015-05-11,
bb61ce9b-ccef-4089-8c7d-3f2229a20c4b,Individual,S,,,,,,2017-04-18,
de586911-7676-415d-b1da-7a1fcb89cc83,Individual,I,F,Isabelle Mercier,0474748713,1972-01-14,"14, rue Dias
21672 Evrardboeuf",2021-05-28,
c6510a0d-b585-431f-80b5-07cee12ba449,Public relations & comm. act.,B,F,Zehnder AG,+41 61 095 76 19,1985-08-05,"Ritterstrasse 48
4992 Wil",2021-09-05,
625c0380-f661-4e2d-9a46-35a9d7d2317e,Individual,I,F,Margarita Küng,+41 52 729 26 25,1979-07-04,"Seilerstrasse 10
9075 Montreux",2015-10-06,
26e59d97-fc2e-46fb-9ba5-8486f02a07b6,Individual,I,M,Luc Bourdon,0533670449,1997-05-03,"boulevard Olivie Leclerc
86774 Deschamps-les-Bains",2011-03-13,
519ebe0d-4748-42cb-aaa7-c566ca91e2f6,Individual,I,M,Joel Schoch,033 516 56 69,1981-04-07,"Widmerstrasse 911
7125 Baar",2021-11-04,
4017d2e5-80a2-4917-a5e4-87bdaa3acdce,Individual,I,,Greta Meili,+41 81 229 77 12,1971-08-19,"Weberstrasse 522
6233 Köniz",2022-11-29,
d16e82e2-361f-4e56-b879-79776e9e3100,Individual,I,M,John Taylor,+1-897-584-6508x9085,1962-08-03,"34439 Mckenzie Viaduct Apt. 911
Jamesberg, SD 24432",2016-07-27,
9941e86d-4e3e-49c0-87ab-c957085f8447,Individual,I,M,Gian Kaufmann,034 374 15 61,1986-11-13,"Baderstrasse 6
4863 Arbon",2011-09-14,
5ab13316-3d50-42b1-ab5d-23cf06c5964b,Individual,I,F,Sina Studer,056 281 87 18,1969-10-23,"Hafnerstrasse 170
9073 Altstätten",2011-09-27,
e16a0775-95da-4a65-87c4-077f2874341d,Individual,I,F,Malgorzata Stocker,+41 44 272 30 57,1971-10-16,"Küngstrasse 51
4758 Riehen",2018-04-01,
bcf3d29a-e3d5-47fd-9d5d-5711674d6c08,Individual,S,,,,,,2020-07-19,
c0879cff-88c4-44cd-8b15-2444c4a986fe,Individual,I,F,Lilian Maier,027 136 72 82,1989-03-11,"Häfligerstrasse 3
2403 Wohlen",2017-04-29,
78aaf36f-a234-49f7-bc9e-b96787410e1e,Individual,I,M,Danijel Vogt,044 367 06 41,1966-10-20,"Furrerstrasse 82
1730 Aarau",2013-11-10,
3f9bf022-e76d-48a2-9289-41503c309fd3,Individual,I,M,Ernest Frick,041 836 76 09,1968-02-02,"Sigriststrasse 49
4622 Bassersdorf",2012-04-08,
626d96fb-3e44-48dd-8660-350a2ccc1f9f,Individual,I,,Crystal Charles,9394796813,2001-02-28,"26345 Sharp Stream
Lake Danaton, OK 03097",2016-03-31,
cad31972-0e74-4f51-99b9-fb0d2e455869,Individual,I,M,Selim Peter,+41 21 562 45 04,1979-03-16,"Suterstrasse 85
9745 Gossau",2011-06-21,
d73aa24a-b296-4b94-861b-e102862a720a,Individual,I,F,Marita Klemt,+49(0)3820535501,1994-03-06,"Hertrampfallee 34/88
72378 Tirschenreuth",2013-11-03,
1d1f34ef-06d2-4976-8f77-71bbee085963,Individual,I,F,Helen Schumacher,+41 55 114 20 18,1977-08-09,"Blumstrasse 82
1665 Adliswil",2012-03-15,
37b33dc0-5cad-403e-9da4-b0dba729a577,Individual,I,F,Dina Ackermann,032 919 19 57,1973-04-08,"Walderstrasse 51
2568 Schaffhausen",2018-12-26,
98e690a6-96f0-4295-bf55-a28fcc3bdf16,Individual,I,M,Caspar Hermann,+41 34 988 17 54,1991-01-12,"Jennistrasse 291
6820 Bulle",2016-02-04,
ac04eccd-d99f-4cf9-a7db-2ef0a8e2face,Individual,I,M,John Schumacher,+41 44 495 37 06,1953-11-28,"Kälinstrasse 3
8380 Wettingen",2011-07-10,
b366fc59-d7b4-48a4-a4d4-6d761834cb00,Individual,I,M,Haris Widmer,081 628 33 58,1958-06-30,"Lehmannstrasse 868
2254 Schwyz",2018-08-10,
46bc1d1e-90e2-4be6-96ea-f46f362cc9d9,Individual,S,,,,,,2021-02-19,
82432dab-d27e-4e43-8910-f1b2c8b37f9d,Individual,I,M,Pascal Weibel,+41 41 631 58 90,1953-09-08,"Kaiserstrasse 61
8258 Gossau",2015-02-08,
2587f177-577b-4c0e-8bd2-dfea96a15659,Individual,I,F,Jade Lang,+41 44 690 74 62,1974-02-24,"Steigerstrasse 500
6643 Le Grand-Saconnex",2021-11-28,
42701023-734d-4e93-a187-7aeb05391722,Individual,I,M,Stjepan Bucher,+41 21 562 10 15,1955-05-16,"Meierstrasse 66
1746 Pfäffikon",2019-07-11,
7662b10b-dba9-4d85-8d39-d011d52f3595,Individual,I,F,Sarah Zehnder,+41 43 503 34 00,1962-08-18,"Hoferstrasse 391
6865 Richterswil",2018-01-09,
9c85f583-842e-4e65-9dc4-81062a0291cf,Individual,I,M,Jusuf Fankhauser,+41 22 712 46 02,1976-08-31,"Staubstrasse 926
2336 Yverdon-les-Bains",2017-03-12,
2a14030f-4f14-47cc-8657-08e0cbd47d4d,Computer programming activities,B,F,Erni AG,+41 27 319 64 37,1965-07-31,"Spörristrasse 7
5007 Möhlin",2010-09-11,
0b4cf180-4e28-4d9a-80d5-03c4a4e5f186,Individual,I,F,Christina Hartmann,024 532 99 20,1991-07-13,"Scheideggerstrasse 63
8021 St. Gallen",2019-08-22,
ea14441b-83ae-4c9f-b60d-98e19633fc81,Individual,I,F,Inès Schaub,+41 27 289 18 35,1985-11-20,"Hessstrasse 31
4262 Vernier",2010-02-28,
53c42d30-469f-408f-8f6d-72d88530ed99,Individual,I,M,Rinor Fuchs,061 816 24 86,2002-09-07,"Winklerstrasse 85
4665 Volketswil",2020-02-20,
a867d537-5f19-4efd-895e-0466f56b7022,Individual,I,F,Luzia Fankhauser,041 788 89 22,1996-12-10,"Blumstrasse 54
1899 Ittigen",2014-09-18,
fb268c33-de96-4fe0-8f99-9ab71ee1c337,Individual,I,M,Gerhard Bühlmann,022 781 47 97,1964-12-11,"Toblerstrasse 154
9011 Sursee",2017-02-20,
8e983c15-5211-4dbb-b801-0bf1aa0c3a1f,Individual,I,M,Luís Tanner,+41 52 705 91 65,1963-06-04,"Stuckistrasse 44
6404 Lugano",2018-10-20,
599f0c33-7637-469b-b6b4-a3a32ac81080,Individual,I,M,Jack Studer,055 248 07 66,1975-11-01,"Friedlistrasse 318
2018 Bellinzona",2019-01-01,
ce43ef7c-0ed3-4a11-927a-ae6d3d4850fc,Individual,I,F,Antonina Jenni,056 491 32 80,1959-03-31,"Schumacherstrasse 62
2894 Glarus",2016-11-28,
f06f0c5f-b84e-49af-bfce-fdfad6018f11,Individual,I,M,Joseph Fuchs,+41 34 478 43 04,1973-11-04,"Weibelstrasse 635
6137 Muri",2019-06-18,
8fe8ea71-bb55-43c0-9ec8-b718855bee15,Individual,I,F,Lotti Schnyder,043 418 81 91,1999-02-21,"Zieglerstrasse 41
9065 Dietikon",2011-07-01,
4a828284-cdc3-46c7-9e8b-ba2afbd0e244,Individual,I,F,Leona Eugster,061 102 38 97,1964-11-23,"Gfellerstrasse 5
9652 Risch",2018-10-09,
8f15c774-fdb2-4a17-9175-d1e5e03bc6e3,Individual,S,,,,,,2024-05-26,
294cf188-cf84-4981-b494-293e146d4744,Individual,I,M,Berat Käser,+41 21 437 21 46,1978-08-17,"Schwarzstrasse 22
1665 Zollikon",2019-10-19,
cb28b0ad-5733-4e9b-b91b-972876d1d6f8,Individual,I,F,Bernadette Hasler,+41 33 924 92 41,1952-07-04,"Weberstrasse 1
1914 Gossau",2016-01-25,
29f1a270-9370-4bed-a4b1-250b45ec6de1,Individual,I,F,Stefania Hess,024 857 95 70,1999-10-16,"Leustrasse 94
2022 Thun",2020-07-13,
bf849679-9174-4550-a7bf-a0c158d98628,Individual,I,F,Rosa Friedli,052 976 93 20,1980-11-13,"Schwarzstrasse 85
5869 Buchs",2010-08-18,
70c8342b-ff4e-4e96-a838-82da0f25c78d,Individual,I,F,Gordana Fischer,+41 32 550 76 95,1995-01-30,"Sidlerstrasse 95
2727 Freiburg",2013-11-28,
f42f58c6-c687-4ac6-a8c3-7ca72bca7dc8,Individual,I,M,Yanick Betschart,071 688 95 18,1986-05-13,"Widmerstrasse 51
4298 Langenthal",2014-08-27,
90577b1a-1eab-46ce-bfce-bb2ba4414357,Individual,I,M,Melchior Zimmermann,+41 22 409 87 32,1978-08-09,"Winklerstrasse 39
3100 Meilen",2018-05-24,
40c9f276-37be-455b-a546-e838a88f4e42,Individual,I,F,Nadège Stocker,024 368 10 17,1955-09-03,"Meierstrasse 728
4125 Herisau",2015-11-16,
ecbbdb8f-c760-4a88-ac40-36cbb4ebd2d0,Individual,I,F,Ingeborg Fuchs,+41 21 346 64 46,1974-08-21,"Grafstrasse 438
2951 Muri",2010-01-07,
9eb32ca5-efb8-496b-b4c2-b7e13e63af1e,Individual,I,M,Tiziano Walder,081 084 68 04,1995-10-07,"Aebistrasse 97
3377 Schlieren",2021-09-12,
12c28ff8-a3e0-4fd3-a159-1293f1a78b58,Individual,S,,,,,,2018-11-06,
2a0613ac-c208-4490-a969-3858de1db818,Wholesale of o. mach. and eq.,B,M,Benz Albrecht & Söhne,044 523 75 36,1989-11-28,"Schochstrasse 67
7986 Bassersdorf",2020-11-28,
73357719-595d-485b-941d-1e29703b8293,Individual,I,F,Margrith Fankhauser,033 494 99 27,1954-05-09,"Ackermannstrasse 6
5913 Montreux",2016-03-26,
4dc64c04-ae1c-41ff-9e4a-49922b2b89fa,Investment intermediation,B,F,Zollinger Zingg & Cie.,+41 61 104 89 88,2001-08-31,"Huberstrasse 348
2266 Gossau",2018-01-22,
2149ece8-2685-43a0-97e7-754df2c31bac,Individual,I,F,Mirjana Bosshard,+41 26 183 34 62,2001-12-13,"Küngstrasse 98
1576 Wettingen",2011-09-23,
034e77f5-e15c-45f5-9cfa-28545a751f48,Individual,I,F,Carolin Ritter,+41 31 822 31 70,1973-10-06,"Brunnerstrasse 678
6810 Chêne-Bougeries",2010-09-27,
c5169351-d8a3-4d8d-a5c8-7815ef0bfa07,Individual,I,F,Gertrude Widmer,+41 55 072 28 42,1991-11-12,"Grafstrasse 42
6270 Lancy",2020-04-29,
8a6245e6-0a41-4e73-a192-d2eeb60ceb3a,Individual,I,M,Rodney Weber,689.266.8230,1969-10-02,"4137 Jason Prairie
South Michaelfurt, ID 34507",2017-07-13,
6b0a2484-d733-4a27-bf15-b68d555ae7bc,Individual,I,M,Steve Arnold,056 167 57 07,1998-11-05,"Betschartstrasse 41
9342 Glarus",2013-08-05,
6fa2c543-c49c-4f6c-93d4-fc09c790ac1a,Individual,I,M,Mischa Steffen,034 277 79 04,1978-06-08,"Bättigstrasse 84
3300 Wil",2015-11-24,
8aa36843-a8a2-4901-802d-2868bc5494a2,Individual,I,F,Joy Bianchi,+41 34 058 06 22,1993-07-03,"Eugsterstrasse 40
8183 Rheinfelden",2022-12-20,
80875f1c-4dbe-4c2b-9b59-361da66edcc2,Individual,I,F,Fitore Schuler,024 339 06 12,1992-04-10,"Zimmermannstrasse 57
9373 Renens",2014-07-22,
1ecfd3ec-8544-40c9-aa0b-1126e5b6fa85,Individual,I,,Susanna Knecht,+41 33 280 08 44,1978-06-15,"Meierstrasse 966
5649 Onex",2019-01-08,
b915a494-8503-47f0-9f30-e4ab9746b702,Individual,I,M,Bertrand Dijoux,+33 6 34 28 77 10,1962-04-25,"rue Célina Laurent
45112 Daniel-sur-Toussaint",2015-06-21,
e3a63e29-de46-4482-978c-479b57a67396,Individual,I,F,Patrícia Lehmann,024 673 26 18,2002-09-16,"Steinmannstrasse 24
8664 Olten",2016-08-26,
55e16a42-77d4-49a4-a22b-884e6ca5e5b6,Individual,I,F,Gabriella Wettstein,+41 31 794 99 88,1962-07-20,"Ferraristrasse 51
1943 Emmen",2021-07-01,
e0213bf8-6f0e-4d3c-8941-0be685facb4c,Individual,I,F,Wilma Christen,+41 41 549 32 43,1967-05-17,"Knechtstrasse 2
3892 Pfäffikon",2014-03-12,
9a5eaba0-91d0-4b56-b628-671b2dd61811,Individual,I,F,Hannelore Michel,+41 32 846 12 46,1995-01-27,"Stuckistrasse 4
1165 Bellinzona",2020-02-24,
f598d237-2494-49ef-9637-9d0e5eea33a9,Individual,I,F,Leni Kunz,+41 56 749 95 89,1965-06-23,"Schäferstrasse 65
8048 Allschwil",2018-06-02,
0b297e24-fcc6-41a3-88b5-79bf5dd80d63,Individual,I,F,Emmi Birnbaum,+49(0)7216 66686,1995-04-23,"Junkenring 62/95
96783 Bad Kreuznach",2011-11-07,
067358bc-da6b-4ff2-a527-77722654177b,Individual,I,M,Leon Brun,052 185 06 53,1980-08-07,"Wirthstrasse 55
9712 Urdorf",2014-07-13,
21b82630-c928-4a7d-b955-3e5079965a16,Individual,I,F,Natasha King,+1-655-946-2659x49716,1966-04-08,"20965 Alexander Mountain
Blairberg, GU 29221",2022-05-25,
3f5b05e5-1fad-4d7d-a94a-a8a6414e742a,Individual,S,,,,,,2022-12-04,
55dee91e-0cbe-42fa-919d-1f5314eb06d2,Individual,I,F,Agata Amrein,+41 26 312 42 50,1992-08-09,"Bachmannstrasse 406
9017 Küssnacht",2020-06-15,
3d74cb11-3593-4ad5-94db-127eb105baa0,Individual,I,F,Luljeta Merz,026 809 12 49,1956-01-26,"Brunstrasse 23
6569 Illnau-Effretikon",2019-06-06,
361b0d9b-7191-4903-807b-8b220e5e7916,Individual,S,,,,,,2017-11-07,
3ba78050-9081-427d-b356-c4ca9dc1d0ef,Individual,S,,,,,,2021-10-12,
af4fef95-c3a7-4d4f-9e42-ce8bca9bd3a9,Individual,I,M,Hassan Wirth,+41 26 644 86 95,1999-01-04,"Hugstrasse 24
9386 Aesch",2021-03-06,
ef4a08dc-0943-477a-be37-991b9cad767a,Individual,I,F,Céline Schäfer,+41 32 152 65 43,1980-10-12,"Bosshardstrasse 601
8501 Neuenburg",2017-04-14,
26406234-667e-4d58-ba5e-6fc09c19c20f,Individual,I,F,Josefine Mayer,+41 55 634 25 66,1962-02-10,"Rüeggstrasse 33
9967 Steinhausen",2016-03-12,
60649713-395b-410a-b301-4d890d2bcbf9,Individual,I,F,Rose-Marie Schumacher,034 519 72 87,1990-08-12,"Arnoldstrasse 13
4393 Cham",2021-12-06,
f17deb14-4808-46cb-aad1-49094aa4a54f,Individual,I,M,Slavisa Iten,+41 34 177 62 89,1991-01-04,"Vogelstrasse 94
2554 Einsiedeln",2016-06-25,
f07edcbe-d0ea-4699-9e3b-82a3d3d17b57,Individual,I,F,Heather Davis,442.733.6922x225,1987-04-03,"734 Ronald Orchard Apt. 565
Lake Andrewport, MI 93167",2014-08-12,
5b967ba3-07bd-476e-a5bd-8545c9eb97dc,Individual,I,F,Marlyse Ackermann,071 631 97 74,1970-04-27,"Haasstrasse 866
5448 Ecublens",2022-03-23,
9898b6ec-43e3-4d91-beee-bcbd50e9d88b,Buying & selling of own real estate,B,M,Maurer Frey & Co.,+41 27 669 57 78,1956-12-23,"Stöcklistrasse 61
2434 Lutry",2012-05-19,
04c179bf-10d6-4d2e-951c-12efa668b2b7,Individual,I,F,Kiara Herzog,026 253 76 49,1969-11-09,"Schnyderstrasse 872
9280 Glarus",2017-06-26,
825ec7d2-e796-4a41-bf8b-81c785c7de88,Individual,I,M,Wolfgang Haas,034 526 47 04,1990-09-04,"Scheideggerstrasse 54
5137 Mendrisio",2012-07-02,
5077f26e-a86b-470d-b3e8-a81c44d99de9,Individual,I,M,Ronald Hartmann,+41 22 899 93 87,1962-08-14,"Sutterstrasse 34
6097 Wohlen",2014-06-19,
01a1313b-d6f3-41b0-81ea-700ba0244f2f,Business & o. man. consultancy act.,B,F,Hofmann & Cie.,032 024 62 68,1987-11-10,"Haslerstrasse 5
7949 Freiburg",2011-06-27,
4b513da2-1ae1-4adf-9896-d2c2c80b4cd2,Individual,I,M,Edward Jäggi,032 290 38 53,1968-06-20,"Baumannstrasse 24
1190 Affoltern",2016-01-13,
46a1900e-b61b-45a0-b28d-1595c2f171cf,Individual,S,,,,,,2023-02-28,
09af969e-9ddb-4d76-a78d-5ef422dfc987,Individual,I,M,Silas Bär,027 369 54 05,1964-06-17,"Maurerstrasse 1
7633 Aarau",2012-01-22,
dc5992a1-19d4-472d-b360-52f83c81cc6b,Individual,I,F,Juana Knecht,052 616 09 56,1963-01-15,"Zollingerstrasse 22
4156 Amriswil",2015-10-13,
c88c8318-db64-4851-bd02-5643866222b8,Individual,I,M,Thibaut Lemaître,+33 4 66 97 93 24,1976-05-24,"65, rue Lucas Grenier
41271 Bouchet",2011-02-25,
73cb953b-29e6-4ad1-a4f0-cd7ba3baba47,Individual,I,,Cäcilia Erni,+41 26 794 94 28,1952-08-24,"Eggerstrasse 32
7591 Mendrisio",2016-06-28,
53f23f4c-b88b-4acc-923b-091f823ab090,Individual,I,M,Damir Amrein,043 290 54 48,1950-04-18,"Weberstrasse 14
6890 Steinhausen",2014-01-26,
3c88dbe2-67f8-4655-9aa1-ca1d451ffd09,Individual,I,F,Suzanne Amrein,032 670 78 96,1980-11-25,"Siegriststrasse 2
6886 Aigle",2011-07-01,
8ea63e95-8fbd-41e9-b41c-1b56a67e19be,Individual,I,M,Edmund Stöckli,021 096 33 86,1974-02-18,"Käserstrasse 87
4226 Lutry",2017-01-01,
e90be4d1-715b-4f39-a675-733637726ff9,Individual,I,M,直人 渡辺,50-9210-0826,1951-05-25,山形県山武郡芝山町五味ヶ谷24丁目17番4号,2014-04-21,
76716f8d-2621-4721-85ae-a885f8306ff6,Individual,I,F,Nadège Weibel,+41 21 659 31 63,1968-08-29,"Zollingerstrasse 81
2890 Schlieren",2011-03-30,
5aa504ee-6756-483a-9992-cc7f9d0e6f0b,Individual,I,F,Alissa Weber,044 826 76 51,1975-05-06,"Widmerstrasse 29
7604 Meilen",2017-05-15,
842d2f20-830a-4939-96f8-8b78f4522dd3,Individual,I,M,Silvan Weber,081 500 60 40,1993-11-06,"Bianchistrasse 13
3908 Muttenz",2014-10-24,
ac5a739f-9222-4df6-87c3-aa2f5659998c,Individual,I,M,Karl Stettler,033 276 29 74,1976-05-14,"Betschartstrasse 126
2628 Opfikon",2021-12-18,
6d9e2901-0ffe-4ffa-8422-687d75398b13,Individual,I,M,Ueli Kern,033 122 22 17,1960-08-07,"Stettlerstrasse 52
2828 Brugg",2010-03-01,
6022d99a-c9d2-4a17-96b8-bae3017c71c9,Individual,I,F,Meta Hamann,(08110) 096566,1986-05-08,"Theo-Ortmann-Platz 77-41
31959 Parchim",2013-11-18,
81e8455b-40af-4cda-a384-a2ca36edbf87,Individual,I,F,Joyce Vogt,+41 62 355 41 56,1969-08-13,"Hoferstrasse 4
5158 Payerne",2015-12-01,
189f1304-86fa-45fa-8ccc-2608e144dd04,Individual,I,M,Heinz Vogt,+41 61 728 87 11,1959-08-02,"Schärstrasse 4
1016 Muttenz",2013-08-31,
9824cf07-15e9-4eb5-97b2-bad74479349f,Individual,I,F,Aude Meier,+41 21 900 68 43,2000-11-17,"Merzstrasse 8
8061 Opfikon",2011-04-12,
14b5e007-2133-4948-a6e5-2d71d7437bee,Individual,I,M,Ibrahim Staub,+41 43 733 55 97,1984-05-08,"Bühlmannstrasse 5
9983 Schwyz",2016-04-29,
1cad3899-c3d8-4f9f-b159-27ed9e989184,Individual,I,M,François Martin,+41 52 743 61 65,1971-03-30,"Schmidstrasse 22
2584 Affoltern",2016-10-07,
dc35e5a6-5f54-4056-a7ac-59858505fa44,Individual,I,M,Mateo Hauser,+41 33 656 59 96,1991-03-09,"Zehnderstrasse 30
1295 Carouge",2011-12-21,
dc571964-9bb9-4f70-8ffb-9f2d968d34c7,Individual,I,F,Marianne Hofmann,+41 44 394 35 34,1966-08-15,"Bachmannstrasse 15
9911 Arbon",2013-05-20,
9026ffaf-f9dc-403c-8b64-e73f38ebf032,Individual,I,M,Hugo Bernasconi,055 705 85 91,2001-01-27,"Leunbergerstrasse 556
4086 Zürich",2011-07-17,
c870cef4-7b12-4927-94fe-387696ce1fe1,Individual,I,,Hilda Ferrari,034 950 00 85,1964-09-29,"Steinerstrasse 14
1336 Kriens",2012-09-09,
7a5b625a-0d2e-4b68-9db0-41853ce9432d,Individual,I,M,Laurin Wehrli,+41 43 714 58 31,1950-08-18,"Schwabstrasse 63
7213 Ecublens",2018-02-14,
f2d33208-8512-4d0c-bab9-186ea8f08fbe,Individual,I,F,Anne-Laure Hunziker,056 493 42 65,2001-08-31,"Christenstrasse 71
8436 Reinach",2016-05-24,
97910c6c-0c1d-46bb-9d4e-fedeabe7f2dc,Commercial banks,B,F,Hunziker Kessler & Partner,044 077 46 33,1997-07-14,"Grafstrasse 726
4614 Belp",2014-09-27,
eedc8626-41a2-4109-8e13-c37e96e2870d,Individual,I,M,Nik Zürcher,055 863 71 63,1996-08-05,"Roosstrasse 27
8580 St. Gallen",2021-11-18,
fce983e4-bede-4865-a5da-96cf49dc7edc,Individual,I,M,Oliver Zollinger,+41 44 153 74 95,1962-12-01,"Baurstrasse 15
7668 Chêne-Bougeries",2018-05-06,
75a1ac73-7679-40ba-9247-3361f0e93505,Individual,I,,Christine Garcia,419.825.0711x984,2000-11-08,"251 Emma Walks
North Dylanville, KS 91040",2013-09-19,
a2edb9d8-6581-453a-9db7-17e93647b0a8,Individual,I,F,Elizabeth Bianchi,+41 43 544 30 54,1986-03-28,"Itenstrasse 89
3995 Solothurn",2016-07-03,
251d3d45-73db-466f-84d7-296cbaa9b791,Individual,I,F,Ann Siegrist,+41 71 082 32 69,1959-07-07,"Islerstrasse 167
9504 Val-de-Travers",2014-11-21,
c01bf2e1-2a96-4ab9-a101-dac58f428feb,Individual,I,F,Mia Iten,+41 91 630 81 72,1969-09-12,"Hartmannstrasse 7
1368 Amriswil",2013-04-03,
846c5dfe-0bbc-401a-8a12-8f0cc167855d,Individual,I,M,Daniel Hoffman,836-997-4579,1955-02-09,"USCGC White
FPO AP 45811",2017-05-02,
0ce0375d-c595-42cd-9dd3-cf214fda21b1,Individual,I,M,Georgios Grob,+41 31 757 12 34,1950-10-26,"Meierstrasse 49
5039 Versoix",2018-03-27,
444a184c-3f55-412d-9690-c44d8eded792,Individual,I,M,Jules Zimmermann,022 349 98 00,1962-06-07,"Mäderstrasse 88
9498 Muri",2017-09-01,
062bd7ce-dadf-42a2-99d7-24708357cc92,Individual,I,M,Severin Ziegler,+41 71 150 16 59,1978-03-12,"Schäferstrasse 377
8561 Sursee",2010-11-20,
099160e5-141f-41ed-bb26-285c0ea2dcf5,Individual,I,,Liselotte Baumann,071 044 55 66,1963-03-08,"Wüthrichstrasse 90
9121 Freiburg",2016-01-12,
bbe0905c-15a5-424a-b269-b2868aacdf2f,Individual,I,F,Josiane Wenger,+41 91 268 18 05,1992-02-16,"Schneiderstrasse 98
9186 Münsingen",2016-02-27,
d2bedb15-1e94-4e8c-b22d-ef014f996e0f,Individual,I,M,Mahmut Kägi,+41 52 567 55 67,1972-05-07,"Sidlerstrasse 47
6736 Affoltern",2019-04-17,
be9243f0-d591-4677-ba3e-a4c14bdfe3a9,Individual,I,M,Kilian Maurer,091 053 68 46,1965-01-11,"Hunzikerstrasse 20
6796 Rüti",2019-04-24,
97240b9a-53ce-44da-9259-356920d35359,Individual,I,M,Giulio Amrein,056 642 59 75,1974-09-29,"Stadelmannstrasse 350
9410 Brugg",2018-05-04,
400481d4-bcef-48f6-a3ba-7284e99342db,Individual,I,F,Marlène Kuhn,033 218 03 73,1961-06-17,"Probststrasse 1
5313 Freiburg",2013-07-31,
744d84dd-558f-4ebb-97c4-d374b8a25bfc,Individual,I,M,Julian Meili,+41 33 229 48 68,1961-07-28,"Seilerstrasse 271
9727 Martigny",2013-12-26,
b4ce2a80-0207-49e4-b6f6-3b281f1a96d2,Individual,I,F,Aurélie Bachmann,+41 41 671 28 90,1968-08-19,"Ernistrasse 6
7728 Yverdon-les-Bains",2014-09-14,
516a49cb-384f-4ae6-81aa-2bf069cc3ccd,Individual,I,F,Marie-Jeanne Lang,043 288 65 48,1955-10-07,"Wirthstrasse 90
9297 Richterswil",2016-12-14,
daa76ba6-7604-4777-8399-5982d6a0ffa1,Individual,I,M,Johan Wettstein,+41 62 616 13 44,1964-03-04,"Kesslerstrasse 74
2547 Lugano",2019-11-28,
300ab83a-0d56-4f3d-b18d-181d5481bda9,Individual,I,M,Danny Lanz,026 721 42 25,1952-09-20,"Huberstrasse 1
2906 Siders",2016-07-06,
986e34f6-4121-48bd-ac52-5782f1621a98,Individual,I,M,Marc Kern,031 268 55 85,1987-07-11,"Staubstrasse 901
6335 Chêne-Bougeries",2012-05-24,
43056c65-8ff4-458a-a58c-452076c248be,Individual,I,F,Celine Hürlimann,071 217 06 05,1950-07-09,"Scherrerstrasse 677
6218 Münchenstein",2020-01-19,
cf1c4469-0c0e-4c66-93c9-6ffb065963bf,Individual,I,F,Muriel Wolf,024 589 02 14,2002-10-17,"Brunnerstrasse 939
6318 Gland",2016-01-15,
